"Date Time","Date Time(RAW)","free","free(RAW)","shared","shared(RAW)","buff/cache","buff/cache(RAW)","available","available(RAW)","used","used(RAW)","buffers","buffers(RAW)","cached","cached(RAW)","Available","Available(RAW)","Coverage","Coverage(RAW)"
"4/18/2020 2:35:37 PM","43939.3164016088","4238 MB","4238.0000","11 MB","11.0000","3407 MB","3407.0000","7435 MB","7435.0000","4261 MB","4261.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:36:37 PM","43939.3170960764","4238 MB","4238.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:37:37 PM","43939.3177907755","4239 MB","4239.0000","11 MB","11.0000","3407 MB","3407.0000","7435 MB","7435.0000","4261 MB","4261.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:38:37 PM","43939.3184845833","4239 MB","4239.0000","11 MB","11.0000","3407 MB","3407.0000","7435 MB","7435.0000","4261 MB","4261.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:39:37 PM","43939.3191794907","4239 MB","4239.0000","11 MB","11.0000","3407 MB","3407.0000","7435 MB","7435.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:40:37 PM","43939.3198739005","4238 MB","4238.0000","11 MB","11.0000","3407 MB","3407.0000","7435 MB","7435.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:41:37 PM","43939.3205684838","4238 MB","4238.0000","11 MB","11.0000","3407 MB","3407.0000","7435 MB","7435.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:42:37 PM","43939.3212623032","4239 MB","4239.0000","11 MB","11.0000","3407 MB","3407.0000","7435 MB","7435.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:43:37 PM","43939.3219568403","4238 MB","4238.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:44:37 PM","43939.3226518403","4238 MB","4238.0000","11 MB","11.0000","3407 MB","3407.0000","7435 MB","7435.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:45:37 PM","43939.3233461690","4238 MB","4238.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:46:37 PM","43939.3240406597","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:47:37 PM","43939.3247346759","4238 MB","4238.0000","11 MB","11.0000","3407 MB","3407.0000","7435 MB","7435.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:48:37 PM","43939.3254295370","4238 MB","4238.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:49:37 PM","43939.3261238889","4238 MB","4238.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:50:37 PM","43939.3268182986","4235 MB","4235.0000","11 MB","11.0000","3407 MB","3407.0000","7431 MB","7431.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:51:37 PM","43939.3275129051","4236 MB","4236.0000","11 MB","11.0000","3407 MB","3407.0000","7433 MB","7433.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:52:37 PM","43939.3282068287","4236 MB","4236.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:53:37 PM","43939.3289017477","4236 MB","4236.0000","11 MB","11.0000","3407 MB","3407.0000","7433 MB","7433.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:54:37 PM","43939.3295962269","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7433 MB","7433.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:55:37 PM","43939.3302905556","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7433 MB","7433.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:56:37 PM","43939.3309846412","4236 MB","4236.0000","11 MB","11.0000","3407 MB","3407.0000","7433 MB","7433.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:57:37 PM","43939.3316795255","4236 MB","4236.0000","11 MB","11.0000","3407 MB","3407.0000","7432 MB","7432.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:58:37 PM","43939.3323739931","4236 MB","4236.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 2:59:37 PM","43939.3330683218","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7433 MB","7433.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:00:37 PM","43939.3337627894","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:01:37 PM","43939.3344573032","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7435 MB","7435.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:02:37 PM","43939.3351516204","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:03:37 PM","43939.3358462269","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7433 MB","7433.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:04:37 PM","43939.3365404977","4238 MB","4238.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:05:37 PM","43939.3372349537","4238 MB","4238.0000","11 MB","11.0000","3407 MB","3407.0000","7435 MB","7435.0000","4261 MB","4261.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:06:37 PM","43939.3379294907","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7433 MB","7433.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:07:37 PM","43939.3386240972","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:08:37 PM","43939.3393184259","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7435 MB","7435.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:09:37 PM","43939.3400125926","4237 MB","4237.0000","11 MB","11.0000","3408 MB","3408.0000","7434 MB","7434.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:10:37 PM","43939.3407071991","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:11:37 PM","43939.3414017940","4237 MB","4237.0000","11 MB","11.0000","3407 MB","3407.0000","7434 MB","7434.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:12:37 PM","43939.3420962153","4229 MB","4229.0000","19 MB","19.0000","3415 MB","3415.0000","7426 MB","7426.0000","4261 MB","4261.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:13:37 PM","43939.3427901389","4230 MB","4230.0000","19 MB","19.0000","3415 MB","3415.0000","7427 MB","7427.0000","4261 MB","4261.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:14:37 PM","43939.3434845023","4229 MB","4229.0000","19 MB","19.0000","3415 MB","3415.0000","7427 MB","7427.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:15:37 PM","43939.3441792014","4230 MB","4230.0000","19 MB","19.0000","3415 MB","3415.0000","7426 MB","7426.0000","4261 MB","4261.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:16:37 PM","43939.3448739931","4230 MB","4230.0000","19 MB","19.0000","3415 MB","3415.0000","7427 MB","7427.0000","4261 MB","4261.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:17:37 PM","43939.3455684606","4230 MB","4230.0000","19 MB","19.0000","3415 MB","3415.0000","7426 MB","7426.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:18:37 PM","43939.3462629977","4228 MB","4228.0000","19 MB","19.0000","3415 MB","3415.0000","7426 MB","7426.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:19:37 PM","43939.3469571528","4229 MB","4229.0000","19 MB","19.0000","3415 MB","3415.0000","7426 MB","7426.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:20:37 PM","43939.3476516204","4230 MB","4230.0000","19 MB","19.0000","3415 MB","3415.0000","7426 MB","7426.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:21:37 PM","43939.3483460995","4228 MB","4228.0000","19 MB","19.0000","3415 MB","3415.0000","7425 MB","7425.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:22:37 PM","43939.3490406019","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:23:37 PM","43939.3497351389","4227 MB","4227.0000","19 MB","19.0000","3415 MB","3415.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:24:37 PM","43939.3504296296","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:25:37 PM","43939.3511238773","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:26:37 PM","43939.3518183681","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:27:37 PM","43939.3525128935","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:28:37 PM","43939.3532069213","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:29:37 PM","43939.3539016782","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:30:37 PM","43939.3545960995","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:31:37 PM","43939.3552900810","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:32:37 PM","43939.3559849884","4228 MB","4228.0000","19 MB","19.0000","3415 MB","3415.0000","7425 MB","7425.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:33:37 PM","43939.3566796296","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:34:37 PM","43939.3573740509","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:35:37 PM","43939.3580682986","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4265 MB","4265.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:36:37 PM","43939.3587623495","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:37:37 PM","43939.3594574421","4230 MB","4230.0000","19 MB","19.0000","3416 MB","3416.0000","7426 MB","7426.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:38:37 PM","43939.3601516782","4229 MB","4229.0000","19 MB","19.0000","3416 MB","3416.0000","7426 MB","7426.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:39:37 PM","43939.3608461921","4229 MB","4229.0000","19 MB","19.0000","3416 MB","3416.0000","7426 MB","7426.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:40:37 PM","43939.3615404514","4229 MB","4229.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:41:37 PM","43939.3622351620","4229 MB","4229.0000","19 MB","19.0000","3416 MB","3416.0000","7427 MB","7427.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:42:37 PM","43939.3629295718","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:43:37 PM","43939.3636239352","4229 MB","4229.0000","19 MB","19.0000","3416 MB","3416.0000","7427 MB","7427.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:44:37 PM","43939.3643183102","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7426 MB","7426.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:45:37 PM","43939.3650128241","4229 MB","4229.0000","19 MB","19.0000","3416 MB","3416.0000","7427 MB","7427.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:46:37 PM","43939.3657068056","4229 MB","4229.0000","19 MB","19.0000","3416 MB","3416.0000","7427 MB","7427.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:47:37 PM","43939.3664017245","4230 MB","4230.0000","19 MB","19.0000","3416 MB","3416.0000","7427 MB","7427.0000","4261 MB","4261.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:48:37 PM","43939.3670962616","4230 MB","4230.0000","19 MB","19.0000","3416 MB","3416.0000","7427 MB","7427.0000","4261 MB","4261.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:49:37 PM","43939.3677906134","4229 MB","4229.0000","19 MB","19.0000","3416 MB","3416.0000","7427 MB","7427.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:50:37 PM","43939.3684850463","4229 MB","4229.0000","19 MB","19.0000","3416 MB","3416.0000","7426 MB","7426.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:51:37 PM","43939.3691794792","4229 MB","4229.0000","19 MB","19.0000","3416 MB","3416.0000","7427 MB","7427.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:52:37 PM","43939.3698733681","4229 MB","4229.0000","19 MB","19.0000","3416 MB","3416.0000","7426 MB","7426.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:53:37 PM","43939.3705684259","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7427 MB","7427.0000","4262 MB","4262.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:54:37 PM","43939.3712626968","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:55:37 PM","43939.3719573148","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:56:37 PM","43939.3726517593","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:57:37 PM","43939.3733460995","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:58:37 PM","43939.3740404977","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 3:59:37 PM","43939.3747351389","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:00:37 PM","43939.3754293750","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7426 MB","7426.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:01:37 PM","43939.3761239583","4229 MB","4229.0000","19 MB","19.0000","3416 MB","3416.0000","7426 MB","7426.0000","4261 MB","4261.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:02:37 PM","43939.3768184722","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:03:37 PM","43939.3775128935","4226 MB","4226.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4265 MB","4265.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:04:37 PM","43939.3782073495","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:05:37 PM","43939.3789017014","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:06:37 PM","43939.3795956713","4226 MB","4226.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:07:37 PM","43939.3802907523","4228 MB","4228.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4263 MB","4263.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:08:37 PM","43939.3809845139","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:09:37 PM","43939.3816795486","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7425 MB","7425.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:10:37 PM","43939.3823737847","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:11:37 PM","43939.3830679514","4227 MB","4227.0000","19 MB","19.0000","3416 MB","3416.0000","7424 MB","7424.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
"4/18/2020 4:12:37 PM","43939.3837628935","4226 MB","4226.0000","19 MB","19.0000","3416 MB","3416.0000","7423 MB","7423.0000","4264 MB","4264.0000","","","","","","","100 %","0000010000"
