"Date Time","Date Time(RAW)","%idle","%idle(RAW)","%user","%user(RAW)","%system","%system(RAW)","%iowait","%iowait(RAW)","%used","%used(RAW)","Coverage","Coverage(RAW)"
"4/29/2020 1:40:32 PM","43950.2781490857","99.26 %","99.2600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.74 %","0.7400","100 %","0000010000"
"4/29/2020 1:41:32 PM","43950.2788437847","99.18 %","99.1800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.82 %","0.8200","100 %","0000010000"
"4/29/2020 1:42:32 PM","43950.2795380093","99.4 %","99.4000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.6 %","0.6000","100 %","0000010000"
"4/29/2020 1:43:32 PM","43950.2802326736","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/29/2020 1:44:32 PM","43950.2809272685","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/29/2020 1:45:32 PM","43950.2816212269","99.17 %","99.1700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.83 %","0.8300","100 %","0000010000"
"4/29/2020 1:46:32 PM","43950.2823157292","99.24 %","99.2400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.76 %","0.7600","100 %","0000010000"
"4/29/2020 1:47:32 PM","43950.2830103819","99.26 %","99.2600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.74 %","0.7400","100 %","0000010000"
"4/29/2020 1:48:32 PM","43950.2837047917","99.4 %","99.4000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.6 %","0.6000","100 %","0000010000"
"4/29/2020 1:49:32 PM","43950.2843990046","99.3 %","99.3000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.7 %","0.7000","100 %","0000010000"
"4/29/2020 1:50:32 PM","43950.2850935185","99.26 %","99.2600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.74 %","0.7400","100 %","0000010000"
"4/29/2020 1:51:32 PM","43950.2857879167","99.16 %","99.1600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.84 %","0.8400","100 %","0000010000"
"4/29/2020 1:52:32 PM","43950.2864825347","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/29/2020 1:53:32 PM","43950.2871769213","99.41 %","99.4100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.59 %","0.5900","100 %","0000010000"
"4/29/2020 1:54:32 PM","43950.2878712847","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/29/2020 1:55:32 PM","43950.2885657639","99.26 %","99.2600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.74 %","0.7400","100 %","0000010000"
"4/29/2020 1:56:32 PM","43950.2892603935","98.99 %","98.9900","0 %","0.0000","0 %","0.0000","0 %","0.0000","1.01 %","1.0100","100 %","0000010000"
"4/29/2020 1:57:32 PM","43950.2899546991","99.41 %","99.4100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.59 %","0.5900","100 %","0000010000"
"4/29/2020 1:58:32 PM","43950.2906493634","99.33 %","99.3300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.67 %","0.6700","100 %","0000010000"
"4/29/2020 1:59:32 PM","43950.2913438194","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/29/2020 2:00:32 PM","43950.2920378935","99.2 %","99.2000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.8 %","0.8000","100 %","0000010000"
"4/29/2020 2:01:32 PM","43950.2927323843","99.19 %","99.1900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.81 %","0.8100","100 %","0000010000"
"4/29/2020 2:02:32 PM","43950.2934270255","99.4 %","99.4000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.6 %","0.6000","100 %","0000010000"
"4/29/2020 2:03:32 PM","43950.2941216319","99.41 %","99.4100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.59 %","0.5900","100 %","0000010000"
"4/29/2020 2:04:32 PM","43950.2948156366","99.35 %","99.3500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.65 %","0.6500","100 %","0000010000"
"4/29/2020 2:05:32 PM","43950.2955100116","99.27 %","99.2700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.73 %","0.7300","100 %","0000010000"
"4/29/2020 2:06:32 PM","43950.2962046528","98.98 %","98.9800","0 %","0.0000","0 %","0.0000","0 %","0.0000","1.02 %","1.0200","100 %","0000010000"
"4/29/2020 2:07:32 PM","43950.2968991551","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/29/2020 2:08:32 PM","43950.2975936343","99.4 %","99.4000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.6 %","0.6000","100 %","0000010000"
"4/29/2020 2:09:32 PM","43950.2982879745","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/29/2020 2:10:32 PM","43950.2989824653","99.21 %","99.2100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.79 %","0.7900","100 %","0000010000"
"4/29/2020 2:11:32 PM","43950.2996769560","99.12 %","99.1200","0 %","0.0000","0.01 %","0.0100","0 %","0.0000","0.88 %","0.8800","100 %","0000010000"
"4/29/2020 2:12:32 PM","43950.3003714120","99.4 %","99.4000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.6 %","0.6000","100 %","0000010000"
"4/29/2020 2:13:32 PM","43950.3010659838","99.33 %","99.3300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.67 %","0.6700","100 %","0000010000"
"4/29/2020 2:14:32 PM","43950.3017602894","99.33 %","99.3300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.67 %","0.6700","100 %","0000010000"
"4/29/2020 2:15:32 PM","43950.3024546296","99.08 %","99.0800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.92 %","0.9200","100 %","0000010000"
"4/29/2020 2:16:32 PM","43950.3031489699","99.13 %","99.1300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.87 %","0.8700","100 %","0000010000"
"4/29/2020 2:17:32 PM","43950.3038435532","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/29/2020 2:18:32 PM","43950.3045382292","99.35 %","99.3500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.65 %","0.6500","100 %","0000010000"
"4/29/2020 2:19:32 PM","43950.3052331481","99.35 %","99.3500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.65 %","0.6500","100 %","0000010000"
"4/29/2020 2:20:32 PM","43950.3059267824","99.24 %","99.2400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.76 %","0.7600","100 %","0000010000"
"4/29/2020 2:21:32 PM","43950.3066214931","99.15 %","99.1500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.85 %","0.8500","100 %","0000010000"
"4/29/2020 2:22:32 PM","43950.3073158449","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/29/2020 2:23:32 PM","43950.3080102315","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/29/2020 2:24:32 PM","43950.3087048611","99.18 %","99.1800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.82 %","0.8200","100 %","0000010000"
"4/29/2020 2:25:32 PM","43950.3093990394","99.2 %","99.2000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.8 %","0.8000","100 %","0000010000"
"4/29/2020 2:26:32 PM","43950.3100934954","99.18 %","99.1800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.82 %","0.8200","100 %","0000010000"
"4/29/2020 2:27:32 PM","43950.3107879398","99.35 %","99.3500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.65 %","0.6500","100 %","0000010000"
"4/29/2020 2:28:32 PM","43950.3114832060","99.33 %","99.3300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.67 %","0.6700","100 %","0000010000"
"4/29/2020 2:29:32 PM","43950.3121768171","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/29/2020 2:30:32 PM","43950.3128711806","99.19 %","99.1900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.81 %","0.8100","100 %","0000010000"
"4/29/2020 2:31:32 PM","43950.3135656366","99.15 %","99.1500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.85 %","0.8500","100 %","0000010000"
"4/29/2020 2:32:32 PM","43950.3142602083","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/29/2020 2:33:32 PM","43950.3149548958","99.4 %","99.4000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.6 %","0.6000","100 %","0000010000"
"4/29/2020 2:34:32 PM","43950.3156493634","99.18 %","99.1800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.82 %","0.8200","100 %","0000010000"
"4/29/2020 2:35:32 PM","43950.3163434143","99.24 %","99.2400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.76 %","0.7600","100 %","0000010000"
"4/29/2020 2:36:32 PM","43950.3170385764","99.14 %","99.1400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.86 %","0.8600","100 %","0000010000"
"4/29/2020 2:37:32 PM","43950.3177324769","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/29/2020 2:38:32 PM","43950.3184270949","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/29/2020 2:39:32 PM","43950.3191212384","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/29/2020 2:40:32 PM","43950.3198156829","99.18 %","99.1800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.82 %","0.8200","100 %","0000010000"
"4/29/2020 2:41:32 PM","43950.3205101505","99.17 %","99.1700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.83 %","0.8300","100 %","0000010000"
"4/29/2020 2:42:32 PM","43950.3212048032","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/29/2020 2:43:32 PM","43950.3218993519","98.62 %","98.6200","0 %","0.0000","0 %","0.0000","0 %","0.0000","1.38 %","1.3800","100 %","0000010000"
"4/29/2020 2:44:32 PM","43950.3225935880","99.3 %","99.3000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.7 %","0.7000","100 %","0000010000"
"4/29/2020 2:45:32 PM","43950.3232878704","99.14 %","99.1400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.86 %","0.8600","100 %","0000010000"
"4/29/2020 2:46:32 PM","43950.3239822917","99.2 %","99.2000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.8 %","0.8000","100 %","0000010000"
"4/29/2020 2:47:32 PM","43950.3246770370","99.24 %","99.2400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.76 %","0.7600","100 %","0000010000"
"4/29/2020 2:48:32 PM","43950.3253715741","99.21 %","99.2100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.79 %","0.7900","100 %","0000010000"
"4/29/2020 2:49:32 PM","43950.3260658102","99.24 %","99.2400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.76 %","0.7600","100 %","0000010000"
"4/29/2020 2:50:32 PM","43950.3267610185","99.19 %","99.1900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.81 %","0.8100","100 %","0000010000"
"4/29/2020 2:51:32 PM","43950.3274545833","98.83 %","98.8300","0 %","0.0000","0.03 %","0.0300","0 %","0.0000","1.17 %","1.1700","100 %","0000010000"
"4/29/2020 2:52:32 PM","43950.3281492361","99.21 %","99.2100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.79 %","0.7900","100 %","0000010000"
"4/29/2020 2:53:32 PM","43950.3288437616","99.27 %","99.2700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.73 %","0.7300","100 %","0000010000"
"4/29/2020 2:54:32 PM","43950.3295379051","99.4 %","99.4000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.6 %","0.6000","100 %","0000010000"
"4/29/2020 2:55:32 PM","43950.3302323611","99.01 %","99.0100","0 %","0.0000","0.01 %","0.0100","0 %","0.0000","0.99 %","0.9900","100 %","0000010000"
"4/29/2020 2:56:32 PM","43950.3309267824","98.89 %","98.8900","0 %","0.0000","0.01 %","0.0100","0 %","0.0000","1.11 %","1.1100","100 %","0000010000"
"4/29/2020 2:57:27 PM","43950.3315649421","99.24 %","99.2400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.76 %","0.7600","100 %","0000010000"
"4/29/2020 2:58:32 PM","43950.3323160532","99.14 %","99.1400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.86 %","0.8600","100 %","0000010000"
"4/29/2020 2:59:32 PM","43950.3330102431","99.33 %","99.3300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.67 %","0.6700","100 %","0000010000"
"4/29/2020 3:00:32 PM","43950.3337045949","99.25 %","99.2500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.75 %","0.7500","100 %","0000010000"
"4/29/2020 3:01:32 PM","43950.3343990741","99.08 %","99.0800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.92 %","0.9200","100 %","0000010000"
"4/29/2020 3:02:32 PM","43950.3350935764","99.41 %","99.4100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.59 %","0.5900","100 %","0000010000"
"4/29/2020 3:03:32 PM","43950.3357879398","99.26 %","99.2600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.74 %","0.7400","100 %","0000010000"
"4/29/2020 3:04:32 PM","43950.3364823611","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/29/2020 3:05:32 PM","43950.3371767477","99.15 %","99.1500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.85 %","0.8500","100 %","0000010000"
"4/29/2020 3:06:32 PM","43950.3378720486","99.2 %","99.2000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.8 %","0.8000","100 %","0000010000"
"4/29/2020 3:07:32 PM","43950.3385656713","99.3 %","99.3000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.7 %","0.7000","100 %","0000010000"
"4/29/2020 3:08:32 PM","43950.3392603704","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/29/2020 3:09:32 PM","43950.3399547338","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/29/2020 3:10:32 PM","43950.3406490741","99.25 %","99.2500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.75 %","0.7500","100 %","0000010000"
"4/29/2020 3:11:32 PM","43950.3413435069","99.13 %","99.1300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.87 %","0.8700","100 %","0000010000"
"4/29/2020 3:12:32 PM","43950.3420380556","99.24 %","99.2400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.76 %","0.7600","100 %","0000010000"
"4/29/2020 3:13:32 PM","43950.3427326620","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/29/2020 3:14:27 PM","43950.3433704745","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/29/2020 3:15:32 PM","43950.3441211690","99.22 %","99.2200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.78 %","0.7800","100 %","0000010000"
"4/29/2020 3:16:32 PM","43950.3448156829","99.12 %","99.1200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.88 %","0.8800","100 %","0000010000"
"4/29/2020 3:17:32 PM","43950.3455103819","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/29/2020 3:18:32 PM","43950.3462048843","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/29/2020 3:19:32 PM","43950.3468988773","99.33 %","99.3300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.67 %","0.6700","100 %","0000010000"
"4/29/2020 3:20:32 PM","43950.3475933912","99.25 %","99.2500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.75 %","0.7500","100 %","0000010000"
"4/29/2020 3:21:32 PM","43950.3482878935","99.02 %","99.0200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.98 %","0.9800","100 %","0000010000"
"4/29/2020 3:22:32 PM","43950.3489823958","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/29/2020 3:23:32 PM","43950.3496771412","99.41 %","99.4100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.59 %","0.5900","100 %","0000010000"
"4/29/2020 3:24:32 PM","43950.3503718403","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/29/2020 3:25:32 PM","43950.3510657407","99.24 %","99.2400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.76 %","0.7600","100 %","0000010000"
"4/29/2020 3:26:32 PM","43950.3517601389","99.14 %","99.1400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.86 %","0.8600","100 %","0000010000"
"4/29/2020 3:27:32 PM","43950.3524548380","99.4 %","99.4000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.6 %","0.6000","100 %","0000010000"
"4/29/2020 3:28:32 PM","43950.3531492824","99.34 %","99.3400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.66 %","0.6600","100 %","0000010000"
"4/29/2020 3:29:32 PM","43950.3538435417","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/29/2020 3:30:32 PM","43950.3545378009","99.05 %","99.0500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.95 %","0.9500","100 %","0000010000"
"4/29/2020 3:31:32 PM","43950.3552324421","99.15 %","99.1500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.85 %","0.8500","100 %","0000010000"
"4/29/2020 3:32:32 PM","43950.3559269792","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/29/2020 3:33:32 PM","43950.3566215857","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/29/2020 3:34:32 PM","43950.3573158565","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/29/2020 3:35:32 PM","43950.3580100694","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/29/2020 3:36:32 PM","43950.3587045486","99.15 %","99.1500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.85 %","0.8500","100 %","0000010000"
"4/29/2020 3:37:32 PM","43950.3593992245","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/29/2020 3:38:32 PM","43950.3600937037","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/29/2020 3:39:32 PM","43950.3607880556","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/29/2020 3:40:32 PM","43950.3614823843","99.03 %","99.0300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.97 %","0.9700","100 %","0000010000"
"4/29/2020 3:41:32 PM","43950.3621767477","99.21 %","99.2100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.79 %","0.7900","100 %","0000010000"
"4/29/2020 3:42:32 PM","43950.3628716204","99.34 %","99.3400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.66 %","0.6600","100 %","0000010000"
"4/29/2020 3:43:32 PM","43950.3635659838","99.33 %","99.3300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.67 %","0.6700","100 %","0000010000"
"4/29/2020 3:44:32 PM","43950.3642602315","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/29/2020 3:45:32 PM","43950.3649544907","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/29/2020 3:46:32 PM","43950.3656489236","99.13 %","99.1300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.87 %","0.8700","100 %","0000010000"
"4/29/2020 3:47:32 PM","43950.3663435995","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/29/2020 3:48:32 PM","43950.3670382407","99.33 %","99.3300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.67 %","0.6700","100 %","0000010000"
"4/29/2020 3:49:32 PM","43950.3677324537","99.35 %","99.3500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.65 %","0.6500","100 %","0000010000"
"4/29/2020 3:50:32 PM","43950.3684268750","99.06 %","99.0600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.94 %","0.9400","100 %","0000010000"
"4/29/2020 3:51:32 PM","43950.3691212500","99.18 %","99.1800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.82 %","0.8200","100 %","0000010000"
"4/29/2020 3:52:32 PM","43950.3698156829","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/29/2020 3:53:32 PM","43950.3705103819","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/29/2020 3:54:32 PM","43950.3712045949","99.35 %","99.3500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.65 %","0.6500","100 %","0000010000"
"4/29/2020 3:55:32 PM","43950.3718989931","99.22 %","99.2200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.78 %","0.7800","100 %","0000010000"
"4/29/2020 3:56:32 PM","43950.3725934375","99.12 %","99.1200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.88 %","0.8800","100 %","0000010000"
"4/29/2020 3:57:32 PM","43950.3732879167","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/29/2020 3:58:32 PM","43950.3739831713","99.32 %","99.3200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.68 %","0.6800","100 %","0000010000"
"4/29/2020 3:59:32 PM","43950.3746776389","99.21 %","99.2100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.79 %","0.7900","100 %","0000010000"
"4/29/2020 4:00:32 PM","43950.3753713310","99.22 %","99.2200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.78 %","0.7800","100 %","0000010000"
"4/29/2020 4:01:32 PM","43950.3760657176","98.72 %","98.7200","0 %","0.0000","0.04 %","0.0400","0 %","0.0000","1.28 %","1.2800","100 %","0000010000"
"4/29/2020 4:02:32 PM","43950.3767602083","98.57 %","98.5700","0 %","0.0000","0 %","0.0000","0 %","0.0000","1.43 %","1.4300","100 %","0000010000"
"4/29/2020 4:03:32 PM","43950.3774549421","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/29/2020 4:04:32 PM","43950.3781491782","99.34 %","99.3400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.66 %","0.6600","100 %","0000010000"
"4/29/2020 4:05:32 PM","43950.3788434722","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/29/2020 4:06:32 PM","43950.3795378357","99.14 %","99.1400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.86 %","0.8600","100 %","0000010000"
"4/29/2020 4:07:32 PM","43950.3802325926","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/29/2020 4:08:32 PM","43950.3809269329","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/29/2020 4:09:32 PM","43950.3816215394","99.22 %","99.2200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.78 %","0.7800","100 %","0000010000"
"4/29/2020 4:10:32 PM","43950.3823165741","99.25 %","99.2500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.75 %","0.7500","100 %","0000010000"
"4/29/2020 4:11:32 PM","43950.3830101389","99.13 %","99.1300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.87 %","0.8700","100 %","0000010000"
"4/29/2020 4:12:32 PM","43950.3837046528","99.28 %","99.2800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.72 %","0.7200","100 %","0000010000"
"4/29/2020 4:13:32 PM","43950.3843993634","99.3 %","99.3000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.7 %","0.7000","100 %","0000010000"
"4/29/2020 4:14:32 PM","43950.3850936111","99.32 %","99.3200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.68 %","0.6800","100 %","0000010000"
"4/29/2020 4:15:32 PM","43950.3857879861","99.26 %","99.2600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.74 %","0.7400","100 %","0000010000"
"4/29/2020 4:16:32 PM","43950.3864831250","99.18 %","99.1800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.82 %","0.8200","100 %","0000010000"
"4/29/2020 4:17:32 PM","43950.3871769097","99.43 %","99.4300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.57 %","0.5700","100 %","0000010000"
"4/29/2020 4:18:32 PM","43950.3878714931","99.44 %","99.4400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.56 %","0.5600","100 %","0000010000"
"4/29/2020 4:19:32 PM","43950.3885657407","99.26 %","99.2600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.74 %","0.7400","100 %","0000010000"
"4/29/2020 4:20:32 PM","43950.3892610069","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/29/2020 4:21:32 PM","43950.3899545949","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/29/2020 4:22:32 PM","43950.3906494792","99.44 %","99.4400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.56 %","0.5600","100 %","0000010000"
"4/29/2020 4:23:32 PM","43950.3913444560","99.44 %","99.4400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.56 %","0.5600","100 %","0000010000"
"4/29/2020 4:24:32 PM","43950.3920378935","99.17 %","99.1700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.83 %","0.8300","100 %","0000010000"
